Treatment,Treatment_t,Pattern_k,AE_type,AE_type_j,Phi_kj
CMF,4,12,TINNITUS_2,773,6.18317919741382e-06
CMF,4,12,PALLOR_2,615,6.18317560331073e-06
CMF,4,12,OSTEOPOROSIS FRACT_3,572,6.18317133427714e-06
CMF,4,12,BLIND_2,79,6.18313802704826e-06
CMF,4,12,PAPILLEDEMA_2,622,6.18307223526244e-06
CMF,4,12,MYOSITIS_3,533,6.18303939708416e-06
CMF,4,12,ASCITES_2,63,6.18303939708408e-06
CMF,4,12,RASH PUST_2,677,6.18303939708398e-06
CMF,4,12,HEART FAIL LEFT_1,309,6.18210558454336e-06
CMF,4,12,MYASTHENIA_1,528,6.12569006349041e-06
CMF,4,12,VERTIGO_3,826,6.11744260087369e-06
CMF,4,12,INJECT SITE REACT_1,424,6.10207152122203e-06
CMF,4,12,ANXIETY_1,38,6.08213992727953e-06
CMF,4,12,THINKING ABNORM_2,756,6.07001712612027e-06
CMF,4,12,HERPES ZOSTER_1,347,6.05032941186792e-06
CMF,4,12,MONILIA_1,515,6.04990179115397e-06
CMF,4,12,MALAISE_3,488,6.02818586995071e-06
CMF,4,12,MYALGIA_4,527,6.0205712239161e-06
CMF,4,12,WEIGHT DEC_2,844,6.01678732815737e-06
CMF,4,12,FEVER_4,269,6.01316450445022e-06
CMF,4,12,METRORRHAGIA_3,504,5.96002132005764e-06
CMF,4,12,DIABETES MELL_1,167,5.95524568697626e-06
CMF,4,12,CONFUS_1,123,5.9430617178868e-06
CMF,4,12,VOMIT_3,837,5.93649630058279e-06
CMF,4,12,GASTRITIS_3,282,5.93580509671045e-06
CMF,4,12,COLITIS_1,120,5.92503093762237e-06
CMF,4,12,CRAMPS LEG_1,138,5.92367298766052e-06
CMF,4,12,MOVEMENT DIS_1,518,5.91340707485873e-06
CMF,4,12,HYPERTONIA_3,376,5.90933235615044e-06
CMF,4,12,PAIN BIL_2,586,5.90062035477968e-06
CMF,4,12,MENS DIS_1,498,5.84618336482764e-06
CMF,4,12,PAIN BIL_3,587,5.84326290754942e-06
CMF,4,12,VOMIT_4,838,5.82561670340902e-06
CMF,4,12,ALLERG REACT_1,18,5.82330554076972e-06
CMF,4,12,GASTROENTERITIS_2,284,5.82167622708279e-06
CMF,4,12,AMBLYOPIA_1,22,5.80956022135634e-06
CMF,4,12,RASH_2,681,5.80195186747676e-06
CMF,4,12,NEURALGIA_2,554,5.79635409126263e-06
CMF,4,12,MUCOUS MEM DIS_2,522,5.71151484076645e-06
CMF,4,12,THROM_2,761,5.69598410050595e-06
CMF,4,12,THINKING ABNORM_3,757,5.68394294111496e-06
CMF,4,12,WEIGHT DEC_3,845,5.65513959340703e-06
CMF,4,12,ISCHEMIA MYOCARD_2,436,5.65090098148001e-06
CMF,4,12,HYPERTHYR_1,371,5.57272180784381e-06
CMF,4,12,ULCER MOUTH_1,790,5.55011061457562e-06
CMF,4,12,EMOTION LABIL_1,239,5.54772330286867e-06
CMF,4,12,DEPRESSION_1,158,5.51912196706364e-06
CMF,4,12,HEART FAIL LEFT_2,310,5.51574419340721e-06
CMF,4,12,ABSCESS_1,7,5.51444104159205e-06
CMF,4,12,HEM VAGINAL_1,328,5.50856663740435e-06
CMF,4,12,THROM_3,762,5.50356351389874e-06
CMF,4,12,HYPOKALEM_1,385,5.50010938438884e-06
CMF,4,12,ANXIETY_2,39,5.48290258402453e-06
CMF,4,12,HERPES ZOSTER_2,348,5.4712500309155e-06
CMF,4,12,MONILIA_2,516,5.46679862407472e-06
CMF,4,12,GASTROENTERITIS_3,285,5.46525396300083e-06
CMF,4,12,RADIAT INJ_1,670,5.46202114303046e-06
CMF,4,12,RASH_3,682,5.44776152652216e-06
CMF,4,12,DIABETES MELL_2,168,5.44704798371182e-06
CMF,4,12,NEURALGIA_3,555,5.44279247748228e-06
CMF,4,12,MYASTHENIA_2,529,5.42306702908276e-06
CMF,4,12,COLITIS_2,121,5.41497780496579e-06
CMF,4,12,INJECT SITE REACT_2,425,5.39934803375131e-06
CMF,4,12,CONFUS_2,124,5.37786146550223e-06
CMF,4,12,MUCOUS MEM DIS_4,523,5.36742927605984e-06
CMF,4,12,CRAMPS LEG_2,139,5.35911854526892e-06
CMF,4,12,ISCHEMIA MYOCARD_3,437,5.33768425023693e-06
CMF,4,12,SGPT INC_1,705,5.32656604419879e-06
CMF,4,12,MOVEMENT DIS_2,519,5.32215447349064e-06
CMF,4,12,GLOSSITIS_1,294,5.29936931896764e-06
CMF,4,12,UNTRANSLATABLE_1,797,5.29929341822064e-06
CMF,4,12,CONVULS_1,132,5.29922146013781e-06
CMF,4,12,NECK RIGID_1,540,5.29918016585626e-06
CMF,4,12,CHOLECYST_1,113,5.29917641928322e-06
CMF,4,12,HYPERKALEM_1,362,5.29917222049016e-06
CMF,4,12,HYPOMAGNESEM_1,391,5.29910773538588e-06
CMF,4,12,PNEUMONIA INTERSTIT_1,646,5.29909884730411e-06
CMF,4,12,ERYTHEMA MULT_1,256,5.29909884730355e-06
CMF,4,12,MENS DIS_2,499,5.27844137071738e-06
CMF,4,12,AMBLYOPIA_2,23,5.26164311609377e-06
CMF,4,12,ANXIETY_3,40,5.19941310483789e-06
CMF,4,12,HEART FAIL LEFT_3,311,5.19432147362923e-06
CMF,4,12,CONFUS_3,125,5.17864019246175e-06
CMF,4,12,ALLERG REACT_2,19,5.15604413325664e-06
CMF,4,12,HERPES ZOSTER_3,349,5.15322623001378e-06
CMF,4,12,MONILIA_3,517,5.1507370130443e-06
CMF,4,12,DIABETES MELL_3,169,5.13317532023442e-06
CMF,4,12,MYASTHENIA_3,530,5.11174341862351e-06
CMF,4,12,COLITIS_3,122,5.10472000443654e-06
CMF,4,12,CRAMPS LEG_3,140,5.10067771876141e-06
CMF,4,12,MOVEMENT DIS_3,520,5.04592194759237e-06
CMF,4,12,MENS DIS_3,500,5.01001604344202e-06
CMF,4,12,ANEMIA_1,30,5.009335258409e-06
CMF,4,12,HYPERTHYR_2,372,4.97548990832938e-06
CMF,4,12,AMBLYOPIA_3,24,4.96523358098223e-06
CMF,4,12,INJECT SITE REACT_3,426,4.96500054126115e-06
CMF,4,12,ULCER MOUTH_2,791,4.9632496447432e-06
CMF,4,12,ABSCESS_2,8,4.96258011346897e-06
CMF,4,12,EMOTION LABIL_2,240,4.96085707973169e-06
CMF,4,12,HEM VAGINAL_2,329,4.94674922958383e-06
CMF,4,12,RADIAT INJ_2,671,4.93059657585627e-06
CMF,4,12,DEPRESSION_2,159,4.92944217993116e-06
CMF,4,12,HYPOKALEM_2,386,4.91987651243611e-06
CMF,4,12,SGOT INC_1,701,4.90459021881957e-06
CMF,4,12,GLOSSITIS_2,295,4.76023707064767e-06
CMF,4,12,UNTRANSLATABLE_2,798,4.76020350238387e-06
CMF,4,12,CONVULS_2,133,4.76012620068143e-06
CMF,4,12,CHOLECYST_2,114,4.7600830287392e-06
CMF,4,12,NECK RIGID_2,541,4.76006677545722e-06
CMF,4,12,HYPERKALEM_2,363,4.76006108175041e-06
CMF,4,12,HYPOMAGNESEM_2,392,4.76000958223057e-06
CMF,4,12,PNEUMONIA INTERSTIT_2,647,4.76000234846734e-06
CMF,4,12,ERYTHEMA MULT_2,257,4.76000234846686e-06
CMF,4,12,PNEUMOTHORAX_1,653,4.72020414185862e-06
CMF,4,12,HYPERTHYR_3,373,4.7116648163535e-06
CMF,4,12,INJECT SITE REACT_4,427,4.70194056706092e-06
CMF,4,12,ULCER MOUTH_3,792,4.70063311112015e-06
CMF,4,12,ABSCESS_3,9,4.69945465155478e-06
CMF,4,12,EMOTION LABIL_3,241,4.69851244043581e-06
CMF,4,12,RADIAT INJ_3,672,4.69803917568714e-06
CMF,4,12,HEM VAGINAL_4,330,4.68581828337576e-06
CMF,4,12,ALLERG REACT_3,20,4.67837118917459e-06
CMF,4,12,HYPOKALEM_3,387,4.65818437391896e-06
CMF,4,12,DEPRESSION_3,160,4.64762842673565e-06
CMF,4,12,SGPT INC_2,706,4.63639725966817e-06
CMF,4,12,GLOSSITIS_3,296,4.51790794078312e-06
CMF,4,12,UNTRANSLATABLE_4,799,4.51789672018416e-06
CMF,4,12,CONVULS_3,134,4.51783602973007e-06
CMF,4,12,CHOLECYST_3,115,4.51776848479087e-06
CMF,4,12,NECK RIGID_3,542,4.51775425645123e-06
CMF,4,12,HYPERKALEM_3,364,4.51774912326746e-06
CMF,4,12,HYPOMAGNESEM_3,393,4.51770264660721e-06
CMF,4,12,PNEUMONIA INTERSTIT_4,648,4.51769611898996e-06
CMF,4,12,ERYTHEMA MULT_3,258,4.51769611898934e-06
CMF,4,12,ALLERG REACT_4,21,4.44394402195738e-06
CMF,4,12,HYPOKALEM_4,388,4.42581724455586e-06
CMF,4,12,DEPRESSION_4,161,4.40576656375902e-06
CMF,4,12,ANEMIA_2,31,4.37717719275334e-06
CMF,4,12,SGOT INC_2,702,4.31229267282528e-06
CMF,4,12,SGPT INC_3,707,4.23533844657567e-06
CMF,4,12,PNEUMOTHORAX_2,654,4.16807801258869e-06
CMF,4,12,SGPT INC_4,708,4.04177689290168e-06
CMF,4,12,ANEMIA_3,32,4.00470022934605e-06
CMF,4,12,SGOT INC_3,703,3.94384849358098e-06
CMF,4,12,PNEUMOTHORAX_3,655,3.84471240802322e-06
CMF,4,12,ANEMIA_4,33,3.83111192898374e-06
CMF,4,12,SGOT INC_4,704,3.77526559506817e-06
CMF,4,12,PNEUMOTHORAX_4,656,3.69527745045025e-06
CMF,4,13,WEIGHT INC_2,847,0.0579043132525613
CMF,4,13,SWEAT_1,737,0.0467273293461941
CMF,4,13,ESOPHAGITIS_1,259,0.0307465367291176
CMF,4,13,SKIN DIS_2,715,0.0286146098863741
CMF,4,13,RECTAL DIS_2,687,0.0209209499840331
CMF,4,13,LACRIMATION DIS_2,451,0.020915296081364
CMF,4,13,VULVOVAGINAL DIS_1,839,0.0201092520502564
CMF,4,13,CYSTITIS_1,147,0.0175206626347554
CMF,4,13,VERTIGO_1,824,0.0164344873008152
CMF,4,13,PAIN BACK_1,582,0.0163746811727254
CMF,4,13,SINUSITIS_1,711,0.0157176174891217
CMF,4,13,BRONCHITIS_1,88,0.0147193521386206
CMF,4,13,PAIN EYE_1,600,0.0144681271805006
CMF,4,13,MUCOUS MEM DIS_1,521,0.013809575187079
CMF,4,13,FEVER_2,267,0.013442952401137
CMF,4,13,RASH_1,680,0.0125816807421973
CMF,4,13,ARTHRALGIA_2,54,0.0123036113872742
CMF,4,13,DIARRHEA_2,171,0.0118855726038537
CMF,4,13,MONILIA ORAL_1,509,0.0116829271457421
CMF,4,13,INFECT_3,418,0.0111526066907905
CMF,4,13,ESOPHAGITIS_2,260,0.0109737916538059
CMF,4,13,RADIAT INJ_2,671,0.0106259967387554
CMF,4,13,SINUSITIS_2,712,0.0101294361279352
CMF,4,13,PAROSMIA_1,629,0.00909307135837395
CMF,4,13,HEM RECTAL_1,323,0.00907046994783329
CMF,4,13,PAIN_1,611,0.00897303586533444
CMF,4,13,VOICE ALTERAT_1,833,0.00853718496384583
CMF,4,13,NEOPL_1,547,0.00830333491743446
CMF,4,13,BRONCHITIS_2,89,0.00772292934564111
CMF,4,13,FLATUL_1,271,0.00769825416138143
CMF,4,13,HYPERTONIA_1,374,0.00746776977118806
CMF,4,13,HERPES SIMPLEX_2,345,0.00734930054883542
CMF,4,13,MYALGIA_2,525,0.00731085530048429
CMF,4,13,PHARYNGITIS_1,636,0.0069014721878658
CMF,4,13,SWEAT_2,738,0.00689195555115934
CMF,4,13,PAIN CHEST_1,595,0.00689094181003433
CMF,4,13,OTITIS MED_2,577,0.00680359302547081
CMF,4,13,RECTAL DIS_1,686,0.00641180039508914
CMF,4,13,MONILIA VAGINA_1,512,0.00631025979201482
CMF,4,13,INFECT_2,417,0.0060626116483393
CMF,4,13,FLU SYND_1,273,0.00594448167506189
CMF,4,13,PAIN ABDO_1,579,0.00589048622617767
CMF,4,13,MUCOUS MEM DIS_2,522,0.00544304794843312
CMF,4,13,ABSCESS PERIODONT_1,4,0.00532163061671238
CMF,4,13,PARESTHESIA_1,628,0.00519502391897085
CMF,4,13,HEM_1,331,0.0051659562226753
CMF,4,13,TASTE LOSS_1,746,0.00502041974105276
CMF,4,13,CYSTITIS_2,148,0.0049805055004341
CMF,4,13,PAIN NECK_1,607,0.00497456411334912
CMF,4,13,WEIGHT DEC_1,843,0.00494669586198393
CMF,4,13,SALIVA INC_1,696,0.00486681340478105
CMF,4,13,PAIN BACK_2,583,0.00485035950707101
CMF,4,13,THROMBOPHLEB_1,768,0.00471842048992229
CMF,4,13,CYST_1,145,0.00471076933429168
CMF,4,13,LEUKOPENIA_4,463,0.00451039970247104
CMF,4,13,NEOPL BREAST_1,544,0.00448440247722788
CMF,4,13,HERPES ZOSTER_2,348,0.00439595597175919
CMF,4,13,MENS DIS_3,500,0.00437453666589728
CMF,4,13,FLU SYND_2,274,0.00433932916563619
CMF,4,13,VAGINITIS_2,814,0.00430041695579823
CMF,4,13,NEUROPATHY_2,558,0.00423453226958893
CMF,4,13,PHARYNGITIS_2,637,0.00423182777220964
CMF,4,13,INFLAM INJECT SITE_1,421,0.00419014438251093
CMF,4,13,EYE DIS_1,265,0.00414231360481717
CMF,4,13,HERPES SIMPLEX_1,344,0.00410105449913751
CMF,4,13,HYPOTENS_1,398,0.00376327345129281
CMF,4,13,RADIAT INJ_3,672,0.00365100469122951
CMF,4,13,LEUKORRHEA_1,464,0.0036212490339047
CMF,4,13,INFECT URIN TRACT_2,414,0.00347404137412684
CMF,4,13,DERM EXFOL_1,162,0.00339914460025219
CMF,4,13,ARTHRITIS_2,59,0.00336607388001085
CMF,4,13,THROMBOPHLEB_2,769,0.0033070575637516
CMF,4,13,CRAMPS LEG_1,138,0.00327890967275786
CMF,4,13,APPETITE INC_1,42,0.00323760333657564
CMF,4,13,SYNCOPE_3,742,0.00316224155335927
CMF,4,13,HYPERTENS_3,369,0.00314308011626947
CMF,4,13,LEUKOPENIA_3,462,0.00290849363304906
CMF,4,13,FEVER_3,268,0.00290569512968105
CMF,4,13,LYMPHEDEMA_1,484,0.00286743024162023
CMF,4,13,CELLULITIS_1,100,0.00281338259299032
CMF,4,13,HEM_2,332,0.00279958931871999
CMF,4,13,RADIAT INJ_1,670,0.00279934621273723
CMF,4,13,PAIN EAR_1,598,0.00276420448429912
CMF,4,13,INFECT URIN TRACT_1,413,0.00271702061371955
CMF,4,13,DIARRHEA_3,172,0.00271273369041914
CMF,4,13,ECCHYMOSIS_1,208,0.00268001161512389
CMF,4,13,RASH_2,681,0.00261739080229571
CMF,4,13,PROCTITIS_2,660,0.00257886039793134
CMF,4,13,SLEEP DIS_2,722,0.00253137429776667
CMF,4,13,MALAISE_1,486,0.00252692953239909
CMF,4,13,METRORRHAGIA_1,502,0.00248753802284196
CMF,4,13,PAIN BREAST_1,592,0.0024831701338301
CMF,4,13,ISCHEMIA MYOCARD_1,435,0.00247344794287806
CMF,4,13,ANEMIA_2,31,0.00245798886690218
CMF,4,13,AMENORRHEA_1,25,0.00245382810225177
CMF,4,13,COUGH INC_2,136,0.00242937804747669
CMF,4,13,SLEEP DIS_1,721,0.0023887094647631
CMF,4,13,HEMATURIA_1,335,0.00234550549648859
CMF,4,13,VASODILAT_3,821,0.00231229785991114
CMF,4,13,PAIN INJECT SITE_1,603,0.00229641943937347
CMF,4,13,PHARYNGITIS_3,638,0.00229286586374247
CMF,4,13,HYPOKALEM_2,386,0.00227649551536007
CMF,4,13,OTITIS MED_1,576,0.00226330686068206
CMF,4,13,CELLULITIS_2,101,0.00224265806168205
CMF,4,13,PAROSMIA_2,630,0.00219830340275853
CMF,4,13,EPISTAXIS_1,252,0.00211666231069686
CMF,4,13,BREAST ENLARGE_1,84,0.00211047142081981
CMF,4,13,VOICE ALTERAT_2,834,0.00207364586756944
CMF,4,13,FLATUL_2,272,0.0020268656337926
CMF,4,13,HYPOTENS_2,399,0.00197511442970087
CMF,4,13,MENORRHAGIA_2,497,0.00195680034999904
CMF,4,13,ANEMIA_1,30,0.00190551811337636
CMF,4,13,ARRHYTHMIA_2,48,0.00188152370096138
CMF,4,13,VERTIGO_2,825,0.00184498396638338
CMF,4,13,URIN URGENCY_1,807,0.00179274022504064
CMF,4,13,HEM GUM_1,320,0.00174953059479934
CMF,4,13,HYPERTENS_2,368,0.00171191698488518
CMF,4,13,SINUSITIS_3,713,0.00170548236021435
CMF,4,13,CONSTIP_3,131,0.00162531366964136
CMF,4,13,SKIN DRY_2,720,0.00160707744208245
CMF,4,13,GI DIS_1,288,0.00160629022695238
CMF,4,13,THROMBOPHLEB DEEP_3,766,0.00159972440726314
CMF,4,13,HYPESTHESIA_1,381,0.00154938526626005
CMF,4,13,THROM_1,760,0.00154882629490426
CMF,4,13,HERPES SIMPLEX_3,346,0.00154596305176439
CMF,4,13,DYSPNEA_4,202,0.00153766012977384
CMF,4,13,VULVOVAGINITIS_2,842,0.00153245784405511
CMF,4,13,VAGINITIS_1,813,0.00148698846002039
CMF,4,13,LYMPHEDEMA_2,485,0.00147318471722552
CMF,4,13,INFECT URIN TRACT_3,415,0.00146191190874145
CMF,4,13,MONILIA VAGINA_2,513,0.00142433549932709
CMF,4,13,POLYURIA_1,657,0.00141704461762229
CMF,4,13,ISCHEMIA MYOCARD_2,436,0.00140206284074948
CMF,4,13,FEVER_4,269,0.00139047162082214
CMF,4,13,KERATITIS_1,440,0.00138077600305237
CMF,4,13,INFLAM INJECT SITE_2,422,0.00137083820959549
CMF,4,13,BLEPHARITIS_1,75,0.00136226759198224
CMF,4,13,NERVOUSNESS_2,552,0.00134460530001281
CMF,4,13,DIARRHEA_1,170,0.00134406636530082
CMF,4,13,URIN URGENCY_2,808,0.00133649066962765
CMF,4,13,VULVOVAGINITIS_1,841,0.0013297115987781
CMF,4,13,SWEAT_3,739,0.00132635263329566
CMF,4,13,HYPERESTHESIA_1,356,0.00131833838656797
CMF,4,13,HEM VAGINAL_1,328,0.00130337416069581
CMF,4,13,HEM_3,333,0.00129358078051169
CMF,4,13,UG DIS_2,787,0.00127528995435741
CMF,4,13,HEPATOMEGALY_1,341,0.0012547706238754
CMF,4,13,SKIN DIS_3,716,0.00123189341976451
CMF,4,13,CHEILITIS_1,108,0.00122641260014232
CMF,4,13,CEREBELL SYND_1,103,0.00122395315380335
CMF,4,13,PAIN BREAST_2,593,0.00121342170560652
CMF,4,13,DIABETES MELL_2,168,0.0011962951008548
CMF,4,13,HYPERKINESIA_1,365,0.00119418435049626
CMF,4,13,DEHYDRAT_2,154,0.00116656707083484
CMF,4,13,NEOPL BREAST_2,545,0.00115948941836846
CMF,4,13,DREAM ABNORM_1,180,0.00114912714582873
CMF,4,13,METRORRHAGIA_2,503,0.00113202848781671
CMF,4,13,PHOTOPHOBIA_1,641,0.00112157006996707
CMF,4,13,TREMOR_1,783,0.00111794166363103
CMF,4,13,REACT UNEVAL_2,684,0.00111427141966741
CMF,4,13,MENORRHAGIA_1,496,0.00109821361751685
CMF,4,13,THROMBOPHLEB DEEP_2,765,0.00105653432525241
CMF,4,13,LEUKORRHEA_2,465,0.00105356439179098
CMF,4,13,REACT UNEVAL_3,685,0.00104295321314218
CMF,4,13,LACTATION FEM_1,452,0.00100734595214063
CMF,4,13,ABSCESS_2,8,0.00100362476940551
CMF,4,13,EMOTION LABIL_1,239,0.000988612797348417
CMF,4,13,URTICARIA_1,809,0.000972261985146524
CMF,4,13,THROMBOCYTOPENIA_2,764,0.000955878174273702
CMF,4,13,PHOTOSENSITIVITY_1,643,0.000955306349072971
CMF,4,13,INFECT_1,416,0.000949334855582099
CMF,4,13,NEURALGIA_1,553,0.000945303195799342
CMF,4,13,MONILIA_2,516,0.000943162274942991
CMF,4,13,HEM VAGINAL_2,329,0.000913753365802911
CMF,4,13,HYPOKALEM_1,385,0.000909123999835025
CMF,4,13,MASTITIS_3,491,0.000887538373979276
CMF,4,13,NEOPLASM THYROID_1,548,0.000886422839275178
CMF,4,13,MALAISE_2,487,0.000868394989246338
CMF,4,13,ARTHRITIS RHEUMAT_2,57,0.000867814645863827
CMF,4,13,ARTHROSIS_2,61,0.000866020327047982
CMF,4,13,MELENA_1,492,0.000865776351594888
CMF,4,13,BREAST ENLARGE_2,85,0.000862553210754968
CMF,4,13,HYPERTONIA_2,375,0.000838308109827709
CMF,4,13,DEAF_2,151,0.000827600839985593
CMF,4,13,NODULE SKIN_1,563,0.000813815177559131
CMF,4,13,PAIN PELVIC_1,609,0.000795616697610691
CMF,4,13,NERVOUSNESS_1,551,0.000792756859368795
CMF,4,13,INCONTIN URIN_1,411,0.000789776240910291
CMF,4,13,INFECT_4,419,0.000781535085841873
CMF,4,13,SEPSIS_4,700,0.000775751607720651
CMF,4,13,DEHYDRAT_1,153,0.000772119434969212
CMF,4,13,GAIT ABNORM_1,278,0.000762046642532356
CMF,4,13,FLU SYND_3,275,0.000759111638751669
CMF,4,13,MONILIA ORAL_2,510,0.000749890870017042
CMF,4,13,TONGUE DISCOLOR_1,776,0.000742257381110117
CMF,4,13,THINKING ABNORM_1,755,0.00074103488503322
CMF,4,13,MONILIA ORAL_3,511,0.000737808562599377
CMF,4,13,HYPERTROPHY SKIN_1,377,0.000736893890992799
CMF,4,13,GOITER_1,297,0.000728486895395741
CMF,4,13,RECTAL DIS_3,688,0.00072792866495335
CMF,4,13,DERM EXFOL_2,163,0.000720403839410645
CMF,4,13,BURSITIS_1,91,0.000718920986338386
CMF,4,13,VITREOUS DIS_2,832,0.000715217291617295
CMF,4,13,ABSCESS PERIODONT_2,5,0.000715042029844067
CMF,4,13,PAIN BACK_3,584,0.000706543667707614
CMF,4,13,ESOPHAGITIS_3,261,0.00070009040104577
CMF,4,13,ECCHYMOSIS_2,209,0.000691472908696545
CMF,4,13,FEVER_1,266,0.000689870829064081
CMF,4,13,EDEMA TONGUE_1,223,0.00068204379884775
CMF,4,13,HYPERTHYR_1,371,0.000672693751454043
CMF,4,13,PAIN_2,612,0.000671243928256269
CMF,4,13,MONILIA VAGINA_3,514,0.000669290232756902
CMF,4,13,HYPERVENTIL_2,379,0.000663753875599729
CMF,4,13,THROM_2,761,0.000663294944314948
CMF,4,13,LACRIMATION DIS_1,450,0.000642566498333135
CMF,4,13,ABDO ENLARGE_1,1,0.000641651326765924
CMF,4,13,ARRHYTHMIA_1,47,0.000635733657573888
CMF,4,13,WEIGHT INC_3,848,0.000633875263788369
CMF,4,13,VAGINITIS_3,815,0.000627645781370396
CMF,4,13,EFFUS PLEURAL_2,235,0.000626043907487287
CMF,4,13,DIPLOPIA_2,175,0.00062260493909294
CMF,4,13,CELLULITIS_3,102,0.00061257470192572
CMF,4,13,PAIN ABDO_2,580,0.000608228027926902
CMF,4,13,DYSPHAGIA_2,197,0.000605373099932577
CMF,4,13,TONGUE DIS_1,774,0.000604163562914246
CMF,4,13,LIVER FUNC ABNORM_1,472,0.000590410642069137
CMF,4,13,VITREOUS DIS_1,831,0.000588084798855932
CMF,4,13,OSTEOPOROSIS_1,573,0.000585174901374433
CMF,4,13,SKIN DIS_1,714,0.000574043175686135
CMF,4,13,PNEUMONIA_4,652,0.000571356785804381
CMF,4,13,HERPES ZOSTER_3,349,0.000571132576632572
CMF,4,13,DYSPHAGIA_1,196,0.000571034100319452
CMF,4,13,DEHYDRAT_3,155,0.000560551870637041
CMF,4,13,HEM RECTAL_2,324,0.000559650321885095
CMF,4,13,ANEMIA_3,32,0.000550549223937568
CMF,4,13,RASH_3,682,0.000546056379555285
CMF,4,13,SEPSIS_3,699,0.000542823195067643
CMF,4,13,CYST_2,146,0.000542368290557926
CMF,4,13,PARATHYR DIS_1,625,0.000539066669622632
CMF,4,13,INFLAM INJECT SITE_3,423,0.000535029558999101
CMF,4,13,PNEUMOTHORAX_1,653,0.000534193992344557
CMF,4,13,SALIVA INC_2,697,0.000523210833829615
CMF,4,13,WEIGHT DEC_2,844,0.000520912891428793
CMF,4,13,ARTHRALGIA_1,53,0.000509773228719705
CMF,4,13,PAIN INJECT SITE_2,604,0.00050656498145162
CMF,4,13,KIDNEY FAIL_4,446,0.000495580328029851
CMF,4,13,MUCOUS MEM DIS_4,523,0.000493639076696703
CMF,4,13,OTITIS MED_3,578,0.000490897338659392
CMF,4,13,VULVOVAGINAL DIS_2,840,0.000482521705393678
CMF,4,13,HYPERCALCEM_1,352,0.000478516805776763
CMF,4,13,HYPOTENS_3,400,0.00047155098258302
CMF,4,13,PAIN EAR_2,599,0.000470779999644864
CMF,4,13,PAIN PELVIC_2,610,0.000468021482871412
CMF,4,13,AMENORRHEA_2,26,0.000465246043198652
CMF,4,13,HERNIA_1,342,0.000464746830763583
CMF,4,13,FURUNCULOSIS_1,276,0.000453837735817046
CMF,4,13,PAPILLEDEMA_1,621,0.000450053415625771
CMF,4,13,MYALGIA_1,524,0.00044015916473586
CMF,4,13,THROMBOCYTOPENIA_1,763,0.000437662924376714
CMF,4,13,LEUKOPENIA_2,461,0.000436489477902032
CMF,4,13,PAIN CHEST_2,596,0.000434406222310449
CMF,4,13,HEMATEMESIS_1,334,0.000434280218215572
CMF,4,13,ARTHRALGIA_3,55,0.000434156412324864
CMF,4,13,PNEUMONIA_3,651,0.000434138641084782
CMF,4,13,PROCTITIS_3,661,0.0004328350461951
CMF,4,13,PROCTITIS_1,659,0.000427795014584832
CMF,4,13,ARTHRITIS_1,58,0.000424483536499403
CMF,4,13,COUGH INC_1,135,0.000417364340651785
CMF,4,13,TOOTH DISCOLOR_1,781,0.000409849566289175
CMF,4,13,EDEMA GENERAL_1,216,0.000409228508853202
CMF,4,13,VERTIGO_3,826,0.000408353488235261
CMF,4,13,PARALYSIS FACIAL_2,624,0.000408216551572166
CMF,4,13,PAIN EYE_2,601,0.000397534925367685
CMF,4,13,PARESTH CIRCUMORAL_1,627,0.000396741098531731
CMF,4,13,HYPERVENTIL_4,380,0.000391323694366202
CMF,4,13,PNEUMOTHORAX_2,654,0.000390573719086538
CMF,4,13,HYPERTHYR_2,372,0.000386863298644212
CMF,4,13,EMB PULM_4,238,0.000383556337163212
CMF,4,13,WEIGHT INC_1,846,0.000382263567842829
CMF,4,13,NEUROPATHY_1,557,0.000375835375392488
CMF,4,13,DEHYDRAT_4,156,0.000371928712143336
CMF,4,13,COUGH INC_3,137,0.000369339648976659
CMF,4,13,HYPOTENS_4,401,0.000366738105028899
CMF,4,13,ARRHYTHMIA_3,49,0.000360980160346701
CMF,4,13,HYPERTENS_1,367,0.000356954425031657
CMF,4,13,METRORRHAGIA_3,504,0.000355595237343659
CMF,4,13,MENS DIS_2,499,0.000353131946424263
CMF,4,13,PAIN ABDO_3,581,0.000350374943286529
CMF,4,13,DYSURIA_2,205,0.000344534334014111
CMF,4,13,DIABETES MELL_3,169,0.000342484445255929
CMF,4,13,LACTATION FEM_2,453,0.000338892227557177
CMF,4,13,NODULE SKIN_2,564,0.000338384514193626
CMF,4,13,URTICARIA_2,810,0.000336972847543486
CMF,4,13,HEM VAGINAL_4,330,0.00033657423895566
CMF,4,13,BLIND_1,78,0.000336306123486154
CMF,4,13,ABDO SYND ACUTE_3,2,0.000328282669774534
CMF,4,13,HYPERTONIA_3,376,0.000327386898636897
CMF,4,13,BRONCHITIS_3,90,0.000324262323168352
CMF,4,13,CEREBROVASC ACCID_4,107,0.00031914131415777
CMF,4,13,GGTP INC_2,287,0.000318937868167381
CMF,4,13,HYPERCHOLESTEREM_2,355,0.000318801170342109
CMF,4,13,GAIT ABNORM_2,279,0.000317816462873733
CMF,4,13,HEMATURIA_2,336,0.000316744567150062
CMF,4,13,HERPES ZOSTER_1,347,0.000312929666484994
CMF,4,13,COLITIS_3,122,0.0003119650187518
CMF,4,13,CYSTITIS_3,149,0.000309407094632121
